route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-71,20251030,20251030-71-71630,71C - Union Station,,1,steep032,401577,1,1,71C
08251125-92,20251030,20251030-92-92391,92 - DC Oshawa GO,,0,steep032,402114,1,1,92
08251125-92,20251030,20251030-92-92653,92A - Dundas/Hwy 412 P+R,,0,steep031,402115,1,1,92A
08251125-47,20251030,20251030-47-47516,47D - Hwy. 407 Bus Term,,0,steep031,401519,1,1,47D
08251125-40,20251030,20251030-40-40371,40 - Hamilton GO,,1,steep031,401506,1,1,40
08251125-19,20251030,20251030-19-19631,19 - Square One,,1,steep030,401428,1,1,19
08251125-47,20251030,20251030-47-47466,47D - Hwy. 407 Bus Term,,0,steep030,401519,1,1,47D
08251125-47,20251030,20251030-47-47291,47 - Hamilton GO,,1,steep030,401521,1,1,47
08251125-47,20251030,20251030-47-47774,47G - Erin Mills,,0,steep029,401517,1,1,47G
08251125-41,20251030,20251030-41-41485,41C - Square One,,1,steep029,401508,1,1,41C
08251125-94,20251030,20251030-94-94411,94 - Pickering GO,,0,steep029,402118,1,1,94
08251125-19,20251030,20251030-19-19351,19 - Square One,,1,steep029,401428,1,1,19
08251125-56,20251030,20251030-56-56665,56B - Hwy. 407 Bus Term,,0,steep028,401538,1,1,56B
08251125-56,20251030,20251030-56-56430,56 - Oakville GO,,1,steep028,401533,1,1,56
08251125-41,20251030,20251030-41-41274,41C - Centennial College,,0,steep028,401511,1,1,41C
08251125-27,20251030,20251030-27-27660,27A - Finch Terminal,,0,steep027,401454,1,1,27A
08251125-21,20251030,20251030-21-21483,21B - Lisgar GO,,1,steep027,401441,1,1,21B
08251125-21,20251030,20251030-21-21410,21C - Union Station,,0,steep027,401433,1,1,21C
08251125-21,20251030,20251030-21-21310,21C - Union Station,,0,steep027,401433,1,1,21C
08251125-40,20251030,20251030-40-40630,40 - Richmond Hill Ctr,,0,steep026,401505,1,1,40
08251125-18,20251030,20251030-18-18541,18 - Hamilton GO,,1,steep026,401419,1,1,18
08251125-12,20251030,20251030-12-12532,12B - Burlington GO,,0,steep026,401395,1,1,12B
08251125-12,20251030,20251030-12-12393,12B - Niagara Falls,,1,steep026,401394,1,1,12B
08251125-47,20251030,20251030-47-47213,47D - McMaster U,,1,steep026,401518,1,1,47D
08251125-40,20251030,20251030-40-40590,40 - Richmond Hill Ctr,,0,steep025,401505,1,1,40
08251125-16,20251030,20251030-16-16461,16 - Hamilton GO,,1,steep025,401404,1,1,16
08251125-16,20251030,20251030-16-16440,16 - Union Station,,0,steep025,401405,1,1,16
08251125-40,20251030,20251030-40-40291,40 - Hamilton GO,,1,steep025,401506,1,1,40
08251125-56,20251030,20251030-56-56527,56C - Unionville GO,,0,steep024,401535,1,1,56C
08251125-21,20251030,20251030-21-21393,21E - Lisgar GO,,1,steep024,401440,1,1,21E
08251125-16,20251030,20251030-16-16360,16 - Union Station,,0,steep024,401405,1,1,16
08251125-47,20251030,20251030-47-47133,47D - McMaster U,,1,steep024,401518,1,1,47D
08251125-48,20251030,20251030-48-48380,48 - Hwy. 407 Bus Term,,0,steep023,401524,1,1,48
08251125-48,20251030,20251030-48-48181,48 - U of Guelph,,1,steep023,401525,1,1,48
08251125-19,20251030,20251030-19-19150,19 - Finch Terminal,,0,steep022,401427,1,1,19
08251125-19,20251030,20251030-19-19450,19 - Finch Terminal,,0,steep021,401427,1,1,19
08251125-19,20251030,20251030-19-19391,19 - Square One,,1,steep021,401428,1,1,19
08251125-40,20251030,20251030-40-40260,40 - Richmond Hill Ctr,,0,steep021,401505,1,1,40
08251125-40,20251030,20251030-40-40171,40 - Hamilton GO,,1,steep021,401506,1,1,40
08251125-40,20251030,20251030-40-40410,40 - Richmond Hill Ctr,,0,steep020,401505,1,1,40
08251125-41,20251030,20251030-41-41171,41 - Hamilton GO,,1,steep020,401513,1,1,41
08251125-48,20251030,20251030-48-48420,48 - Hwy. 407 Bus Term,,0,steep018,401524,1,1,48
08251125-29,20251030,20251030-29-29251,29A - U of Guelph,,1,steep018,401460,1,1,29A
08251125-36,20251030,20251030-36-36160,36B - York Mills Term,,0,steep018,401497,1,1,36B
08251125-36,20251030,20251030-36-36190,36B - York Mills Term,,0,steep017,401497,1,1,36B
08251125-36,20251030,20251030-36-36121,36B - Bramalea Term,,1,steep017,401498,1,1,36B
08251125-41,20251030,20251030-41-41314,41C - Centennial College,,0,steep016,401511,1,1,41C
08251125-25,20251030,20251030-25-25260,25 - Square One,,0,steep016,401445,1,1,25
08251125-25,20251030,20251030-25-25141,25 - U of Waterloo,,1,steep016,401450,1,1,25
08251125-41,20251030,20251030-41-41304,41C - Centennial College,,0,steep015,401511,1,1,41C
08251125-96,20251030,20251030-96-96220,96B - Finch Terminal,,1,steep015,402120,1,1,96B
08251125-52,20251030,20251030-52-52033,52A - DC Oshawa GO,,0,steep015,401529,1,1,52A
08251125-41,20251030,20251030-41-41038,41F - U of T Scarborough,,0,steep013,401515,1,1,41F
08251125-41,20251030,20251030-41-41042,41A - Pickering GO,,0,steep012,401510,1,1,41A
08251125-32,20251030,20251030-32-32152,32B - Finch Terminal,,0,steep011,401484,1,1,32B
08251125-36,20251030,20251030-36-36061,36B - Bramalea Term,,1,steep011,401498,1,1,36B
08251125-96,20251030,20251030-96-96380,96B - Finch Terminal,,1,steep010,402120,1,1,96B
08251125-96,20251030,20251030-96-96281,96B - DC Oshawa GO,,0,steep010,402121,1,1,96B
08251125-19,20251030,20251030-19-19210,19 - Finch Terminal,,0,steep010,401427,1,1,19
08251125-56,20251030,20251030-56-56004,56B - Oakville GO,,1,steep010,401534,1,1,56B
08251125-41,20251030,20251030-41-41230,41 - Pickering GO,,0,steep009,401512,1,1,41
08251125-47,20251030,20251030-47-47011,47 - Hamilton GO,,1,steep009,401521,1,1,47
08251125-41,20251030,20251030-41-41234,41C - Centennial College,,0,steep008,401511,1,1,41C
08251125-32,20251030,20251030-32-32172,32B - Finch Terminal,,0,steep008,401484,1,1,32B
08251125-38,20251030,20251030-38-38220,38 - Malton GO,,1,steep008,401504,1,1,38
08251125-27,20251030,20251030-27-27190,27A - Finch Terminal,,0,steep007,401454,1,1,27A
08251125-27,20251030,20251030-27-27051,27A - Milton GO,,1,steep007,401456,1,1,27A
08251125-27,20251030,20251030-27-27220,27A - Finch Terminal,,0,steep006,401454,1,1,27A
08251125-21,20251030,20251030-21-21051,21 - Milton GO,,1,steep006,401442,1,1,21
08251125-96,20251030,20251030-96-96300,96B - Finch Terminal,,1,steep005,402120,1,1,96B
08251125-94,20251030,20251030-94-94151,94 - Pickering GO,,0,steep005,402118,1,1,94
08251125-94,20251030,20251030-94-94040,94 - Square One,,1,steep005,402119,1,1,94
08251125-41,20251030,20251030-41-41054,41C - Centennial College,,0,steep004,401511,1,1,41C
08251125-65,20251030,20251030-65-65062,65A - Union Station,,1,steep004,401552,1,1,65A
08251125-41,20251030,20251030-41-41362,41B - Centennial College,,0,steep003,401509,1,1,41B
08251125-11,20251030,20251030-11-11490,11 - Aldershot GO,,0,steep003,401390,1,1,11
08251125-11,20251030,20251030-11-11071,11 - Brock University,,1,steep003,401389,1,1,11
08251125-47,20251030,20251030-47-47001,47 - Hamilton GO,,1,steep003,401521,1,1,47
08251125-27,20251030,20251030-27-27320,27A - Finch Terminal,,0,steep002,401454,1,1,27A
08251125-29,20251030,20251030-29-29211,29A - U of Guelph,,1,steep002,401460,1,1,29A
08251125-19,20251030,20251030-19-19121,19 - Square One,,1,steep002,401428,1,1,19
08251125-36,20251030,20251030-36-36040,36B - York Mills Term,,0,steep002,401497,1,1,36B
08251125-96,20251030,20251030-96-96160,96B - Finch Terminal,,1,steep001,402120,1,1,96B
08251125-96,20251030,20251030-96-96071,96B - DC Oshawa GO,,0,steep001,402121,1,1,96B
08251125-96,20251030,20251030-96-96030,96B - Finch Terminal,,1,steep001,402120,1,1,96B
08251125-88,20251030,20251030-88-88950,88 - Trent U,,0,oshaw029,402102,1,1,88
08251125-88,20251030,20251030-88-88811,88 - DC Oshawa GO,,1,oshaw029,402104,1,1,88
08251125-88,20251030,20251030-88-88760,88B - Trent U,,0,oshaw029,402105,1,1,88B
08251125-56,20251030,20251030-56-56771,56 - DC Oshawa GO,,0,oshaw028,401536,1,1,56
08251125-56,20251030,20251030-56-56560,56 - Oakville GO,,1,oshaw028,401533,1,1,56
08251125-92,20251030,20251030-92-92811,92 - DC Oshawa GO,,0,oshaw027,402114,1,1,92
08251125-94,20251030,20251030-94-94711,94 - Pickering GO,,0,oshaw027,402118,1,1,94
08251125-41,20251030,20251030-41-41507,41F - Square One,,1,oshaw027,401514,1,1,41F
08251125-56,20251030,20251030-56-56691,56 - DC Oshawa GO,,0,oshaw026,401536,1,1,56
08251125-94,20251030,20251030-94-94500,94 - Square One,,1,oshaw026,402119,1,1,94
08251125-88,20251030,20251030-88-88830,88 - Trent U,,0,oshaw025,402102,1,1,88
08251125-92,20251030,20251030-92-92631,92 - DC Oshawa GO,,0,oshaw025,402114,1,1,92
08251125-92,20251030,20251030-92-92500,92 - Yorkdale Term,,1,oshaw025,402116,1,1,92
08251125-88,20251030,20251030-88-88641,88 - DC Oshawa GO,,1,oshaw024,402104,1,1,88
08251125-88,20251030,20251030-88-88600,88 - Trent U,,0,oshaw024,402102,1,1,88
08251125-92,20251030,20251030-92-92771,92 - DC Oshawa GO,,0,oshaw023,402114,1,1,92
08251125-92,20251030,20251030-92-92670,92 - Yorkdale Term,,1,oshaw023,402116,1,1,92
08251125-96,20251030,20251030-96-96571,96B - DC Oshawa GO,,0,oshaw023,402121,1,1,96B
08251125-96,20251030,20251030-96-96450,96B - Finch Terminal,,1,oshaw023,402120,1,1,96B
08251125-96,20251030,20251030-96-96781,96B - DC Oshawa GO,,0,oshaw022,402121,1,1,96B
08251125-96,20251030,20251030-96-96720,96B - Finch Terminal,,1,oshaw022,402120,1,1,96B
08251125-92,20251030,20251030-92-92571,92 - DC Oshawa GO,,0,oshaw022,402114,1,1,92
08251125-92,20251030,20251030-92-92450,92 - Yorkdale Term,,1,oshaw022,402116,1,1,92
08251125-92,20251030,20251030-92-92681,92 - DC Oshawa GO,,0,oshaw021,402114,1,1,92
08251125-92,20251030,20251030-92-92560,92 - Yorkdale Term,,1,oshaw021,402116,1,1,92
08251125-96,20251030,20251030-96-96441,96B - DC Oshawa GO,,0,oshaw021,402121,1,1,96B
08251125-54,20251030,20251030-54-54781,54 - Mount Joy GO,,0,oshaw020,401530,1,1,54
08251125-54,20251030,20251030-54-54740,54 - Hwy. 407 Bus Term,,1,oshaw020,401531,1,1,54
08251125-56,20251030,20251030-56-56587,56C - Unionville GO,,0,oshaw020,401535,1,1,56C
08251125-56,20251030,20251030-56-56420,56 - Oakville GO,,1,oshaw020,401533,1,1,56
08251125-94,20251030,20251030-94-94791,94 - Pickering GO,,0,oshaw019,402118,1,1,94
08251125-41,20251030,20251030-41-41663,41A - Square One,,1,oshaw019,401507,1,1,41A
08251125-94,20251030,20251030-94-94501,94 - Pickering GO,,0,oshaw019,402118,1,1,94
08251125-94,20251030,20251030-94-94410,94 - Square One,,1,oshaw019,402119,1,1,94
08251125-56,20251030,20251030-56-56641,56 - DC Oshawa GO,,0,oshaw018,401536,1,1,56
08251125-41,20251030,20251030-41-41455,41C - Square One,,1,oshaw018,401508,1,1,41C
08251125-54,20251030,20251030-54-54401,54 - Mount Joy GO,,0,oshaw018,401530,1,1,54
08251125-96,20251030,20251030-96-96661,96B - DC Oshawa GO,,0,oshaw017,402121,1,1,96B
08251125-96,20251030,20251030-96-96560,96B - Finch Terminal,,1,oshaw017,402120,1,1,96B
08251125-92,20251030,20251030-92-92431,92 - DC Oshawa GO,,0,oshaw017,402114,1,1,92
08251125-92,20251030,20251030-92-92330,92 - Yorkdale Term,,1,oshaw017,402116,1,1,92
08251125-90,20251030,20251030-90-90990,90B - DC Oshawa GO,,0,oshaw016,402109,1,1,90B
08251125-56,20251030,20251030-56-56811,56 - DC Oshawa GO,,0,oshaw016,401536,1,1,56
08251125-56,20251030,20251030-56-56650,56 - Oakville GO,,1,oshaw016,401533,1,1,56
08251125-56,20251030,20251030-56-56441,56 - DC Oshawa GO,,0,oshaw016,401536,1,1,56
08251125-56,20251030,20251030-56-56270,56 - Oakville GO,,1,oshaw016,401533,1,1,56
08251125-92,20251030,20251030-92-92521,92 - DC Oshawa GO,,0,oshaw015,402114,1,1,92
08251125-92,20251030,20251030-92-92410,92 - Yorkdale Term,,1,oshaw015,402116,1,1,92
08251125-88,20251030,20251030-88-88341,88 - DC Oshawa GO,,1,oshaw015,402104,1,1,88
08251125-88,20251030,20251030-88-88340,88 - Trent U,,0,oshaw015,402102,1,1,88
08251125-56,20251030,20251030-56-56371,56 - DC Oshawa GO,,0,oshaw014,401536,1,1,56
08251125-56,20251030,20251030-56-56180,56 - Oakville GO,,1,oshaw014,401533,1,1,56
08251125-92,20251030,20251030-92-92901,92 - DC Oshawa GO,,0,oshaw013,402114,1,1,92
08251125-94,20251030,20251030-94-94830,94 - Square One,,1,oshaw013,402119,1,1,94
08251125-88,20251030,20251030-88-88721,88 - DC Oshawa GO,,1,oshaw013,402104,1,1,88
08251125-88,20251030,20251030-88-88720,88B - Trent U,,0,oshaw013,402105,1,1,88B
08251125-56,20251030,20251030-56-56431,56 - DC Oshawa GO,,0,oshaw013,401536,1,1,56
08251125-41,20251030,20251030-41-41191,41 - Hamilton GO,,1,oshaw013,401513,1,1,41
08251125-56,20251030,20251030-56-56331,56 - DC Oshawa GO,,0,oshaw012,401536,1,1,56
08251125-56,20251030,20251030-56-56150,56 - Oakville GO,,1,oshaw012,401533,1,1,56
08251125-92,20251030,20251030-92-92152,92A - Yorkdale Term,,1,oshaw011,402117,1,1,92A
08251125-96,20251030,20251030-96-96241,96B - DC Oshawa GO,,0,oshaw010,402121,1,1,96B
08251125-21,20251106,20251106-21-21761,21C - Square One,,1,MDDS2313,401429,1,1,21C
08251125-16,20251106,20251106-16-16710,16 - Union Station,,0,MDDS2313,401405,1,1,16
08251125-17,20251106,20251106-17-17470,17 - Hamilton GO,,1,MDDS2313,401407,1,1,17
08251125-30,20251106,20251106-30-30671,30 - U of Waterloo,,1,MDDS2312,401466,1,1,30
08251125-47,20251106,20251106-47-47546,47D - Hwy. 407 Bus Term,,0,MDDS2312,401519,1,1,47D
08251125-17,20251106,20251106-17-17390,17 - Hamilton GO,,1,MDDS2312,401407,1,1,17
08251125-30,20251106,20251106-30-30751,30 - U of Waterloo,,1,MDDS2311,401466,1,1,30
08251125-48,20251106,20251106-48-48720,48 - Hwy. 407 Bus Term,,0,MDDS2311,401524,1,1,48
08251125-48,20251106,20251106-48-48471,48 - U of Guelph,,1,MDDS2311,401525,1,1,48
08251125-48,20251106,20251106-48-48460,48 - Hwy. 407 Bus Term,,0,MDDS2311,401524,1,1,48
08251125-30,20251106,20251106-30-30353,30A - U of Waterloo,,1,MDDS2310,401462,1,1,30A
08251125-21,20251106,20251106-21-21270,21C - Union Station,,0,MDDS2310,401433,1,1,21C
08251125-25,20251106,20251106-25-25140,25 - Square One,,0,MDDS2310,401445,1,1,25
08251125-30,20251106,20251106-30-30291,30 - U of Waterloo,,1,MDDS2309,401466,1,1,30
08251125-30,20251106,20251106-30-30130,30 - Hwy. 407 Bus Term,,0,MDDS2309,401464,1,1,30
08251125-30,20251106,20251106-30-30273,30A - U of Waterloo,,1,MDDS2308,401462,1,1,30A
08251125-41,20251106,20251106-41-41500,41 - Pickering GO,,0,MDDS1143,401512,1,1,41
08251125-40,20251106,20251106-40-40791,40 - Hamilton GO,,1,MDDS1142,401506,1,1,40
08251125-40,20251106,20251106-40-40670,40 - Richmond Hill Ctr,,0,MDDS1142,401505,1,1,40
08251125-15,20251106,20251106-15-15730,15 - Aldershot GO,,0,MDDS1142,401399,1,1,15
08251125-15,20251106,20251106-15-15371,15 - Brantford Term,,1,MDDS1142,401398,1,1,15
08251125-33,20251106,20251106-33-33791,33 - U of Guelph,,1,MDDS1141,401488,1,1,33
08251125-41,20251106,20251106-41-41582,41B - Centennial College,,0,MDDS1141,401509,1,1,41B
08251125-47,20251106,20251106-47-47464,47G - Erin Mills,,0,MDDS1141,401517,1,1,47G
08251125-40,20251106,20251106-40-40591,40 - Hamilton GO,,1,MDDS1139,401506,1,1,40
08251125-40,20251106,20251106-40-40460,40 - Richmond Hill Ctr,,0,MDDS1139,401505,1,1,40
08251125-41,20251106,20251106-41-41691,41 - Hamilton GO,,1,MDDS1138,401513,1,1,41
08251125-41,20251106,20251106-41-41480,41 - Pickering GO,,0,MDDS1138,401512,1,1,41
08251125-41,20251106,20251106-41-41671,41 - Hamilton GO,,1,MDDS1137,401513,1,1,41
08251125-41,20251106,20251106-41-41460,41 - Pickering GO,,0,MDDS1137,401512,1,1,41
08251125-15,20251106,20251106-15-15840,15 - Aldershot GO,,0,MDDS1136,401399,1,1,15
08251125-15,20251106,20251106-15-15641,15 - Brantford Term,,1,MDDS1136,401398,1,1,15
08251125-41,20251106,20251106-41-41301,41 - Hamilton GO,,1,MDDS1114,401513,1,1,41
08251125-41,20251106,20251106-41-41090,41 - Pickering GO,,0,MDDS1114,401512,1,1,41
08251125-40,20251106,20251106-40-40411,40 - Hamilton GO,,1,MDDS1113,401506,1,1,40
08251125-40,20251106,20251106-40-40300,40 - Richmond Hill Ctr,,0,MDDS1113,401505,1,1,40
08251125-40,20251106,20251106-40-40201,40 - Hamilton GO,,1,MDDS1113,401506,1,1,40
08251125-40,20251106,20251106-40-40090,40 - Richmond Hill Ctr,,0,MDDS1113,401505,1,1,40
08251125-15,20251106,20251106-15-15570,15 - Aldershot GO,,0,MDDS1112,401399,1,1,15
08251125-15,20251106,20251106-15-15201,15 - Brantford Term,,1,MDDS1112,401398,1,1,15
08251125-15,20251106,20251106-15-15420,15 - Aldershot GO,,0,MDDS1112,401399,1,1,15
08251125-15,20251106,20251106-15-15091,15 - Brantford Term,,1,MDDS1112,401398,1,1,15
08251125-15,20251106,20251106-15-15220,15 - Aldershot GO,,0,MDDS1112,401399,1,1,15
08251125-40,20251106,20251106-40-40181,40 - Hamilton GO,,1,MDDS1111,401506,1,1,40
08251125-40,20251106,20251106-40-40060,40 - Richmond Hill Ctr,,0,MDDS1111,401505,1,1,40
08251125-41,20251106,20251106-41-41261,41 - Hamilton GO,,1,MDDS1110,401513,1,1,41
08251125-41,20251106,20251106-41-41050,41 - Pickering GO,,0,MDDS1110,401512,1,1,41
08251125-16,20251106,20251106-16-16341,16 - Hamilton GO,,1,MDDS1109,401404,1,1,16
08251125-21,20251106,20251106-21-21274,21A - Union Station,,0,MDDS1109,401430,1,1,21A
08251125-21,20251106,20251106-21-21111,21 - Milton GO,,1,MDDS1109,401442,1,1,21
08251125-16,20251106,20251106-16-16090,16 - Union Station,,0,MDDS1109,401405,1,1,16
08251125-40,20251106,20251106-40-40151,40 - Hamilton GO,,1,MDDS1108,401506,1,1,40
08251125-40,20251106,20251106-40-40040,40 - Richmond Hill Ctr,,0,MDDS1108,401505,1,1,40
08251125-41,20251106,20251106-41-41241,41 - Hamilton GO,,1,MDDS1107,401513,1,1,41
08251125-41,20251106,20251106-41-41010,41 - Pickering GO,,0,MDDS1107,401512,1,1,41
08251125-47,20251106,20251106-47-47043,47D - McMaster U,,1,MDDS1106,401518,1,1,47D
08251125-18,20251106,20251106-18-18022,18H - Union Station,,0,MDDS1106,401408,1,1,18H
08251125-41,20251106,20251106-41-41211,41 - Hamilton GO,,1,MDDS1105,401513,1,1,41
08251125-41,20251106,20251106-41-41000,41 - Pickering GO,,0,MDDS1105,401512,1,1,41
08251125-47,20251106,20251106-47-47083,47D - McMaster U,,1,MDDS1104,401518,1,1,47D
08251125-48,20251106,20251106-48-48100,48 - Hwy. 407 Bus Term,,0,MDDS1104,401524,1,1,48
08251125-18,20251106,20251106-18-18340,18 - Aldershot GO,,0,MDDS1103,401417,1,1,18
08251125-40,20251106,20251106-40-40091,40 - Hamilton GO,,1,MDDS1103,401506,1,1,40
08251125-40,20251106,20251106-40-40020,40 - Richmond Hill Ctr,,0,MDDS1103,401505,1,1,40
08251125-40,20251106,20251106-40-40311,40 - Hamilton GO,,1,MDDS1102,401506,1,1,40
08251125-40,20251106,20251106-40-40210,40 - Richmond Hill Ctr,,0,MDDS1102,401505,1,1,40
08251125-16,20251106,20251106-16-16101,16 - Hamilton GO,,1,MDDS1102,401404,1,1,16
08251125-21,20251106,20251106-21-21010,21 - Union Station,,0,MDDS1102,401434,1,1,21
08251125-47,20251106,20251106-47-47145,47G - McMaster U,,1,MDDS1101,401516,1,1,47G
08251125-47,20251106,20251106-47-47162,47A - Square One,,0,MDDS1101,401522,1,1,47A
08251125-40,20251106,20251106-40-40041,40 - Hamilton GO,,1,MDDS1101,401506,1,1,40
08251125-40,20251106,20251106-40-40010,40 - Richmond Hill Ctr,,0,MDDS1101,401505,1,1,40
08251125-18,20251106,20251106-18-18931,18F - Hamilton GO,,1,hamlt017,401422,1,1,18F
08251125-18,20251106,20251106-18-18880,18E - Union Station,,0,hamlt017,401416,1,1,18E
08251125-40,20251106,20251106-40-40951,40 - Hamilton GO,,1,hamlt016,401506,1,1,40
08251125-40,20251106,20251106-40-40860,40 - Richmond Hill Ctr,,0,hamlt016,401505,1,1,40
08251125-11,20251106,20251106-11-11880,11 - Aldershot GO,,0,hamlt016,401390,1,1,11
08251125-11,20251106,20251106-11-11571,11 - Brock University,,1,hamlt016,401389,1,1,11
08251125-18,20251106,20251106-18-18941,18 - Hamilton GO,,1,hamlt015,401419,1,1,18
08251125-41,20251106,20251106-41-41811,41 - Hamilton GO,,1,hamlt015,401513,1,1,41
08251125-41,20251106,20251106-41-41650,41 - Pickering GO,,0,hamlt015,401512,1,1,41
08251125-15,20251106,20251106-15-15900,15 - Aldershot GO,,0,hamlt014,401399,1,1,15
08251125-15,20251106,20251106-15-15781,15 - Brantford Term,,1,hamlt014,401398,1,1,15
08251125-11,20251106,20251106-11-11830,11 - Aldershot GO,,0,hamlt014,401390,1,1,11
08251125-11,20251106,20251106-11-11451,11 - Brock University,,1,hamlt014,401389,1,1,11
08251125-17,20251106,20251106-17-17740,17 - Hamilton GO,,1,hamlt013,401407,1,1,17
08251125-30,20251106,20251106-30-30611,30 - U of Waterloo,,1,hamlt013,401466,1,1,30
08251125-47,20251106,20251106-47-47486,47D - Hwy. 407 Bus Term,,0,hamlt013,401519,1,1,47D
08251125-47,20251106,20251106-47-47804,47G - Erin Mills,,0,hamlt012,401517,1,1,47G
08251125-47,20251106,20251106-47-47664,47G - Erin Mills,,0,hamlt012,401517,1,1,47G
08251125-47,20251106,20251106-47-47534,47G - Erin Mills,,0,hamlt012,401517,1,1,47G
08251125-18,20251106,20251106-18-18610,18 - Aldershot GO,,0,hamlt012,401417,1,1,18
08251125-47,20251106,20251106-47-47740,47 - Hwy. 407 Bus Term,,0,hamlt011,401520,1,1,47
08251125-15,20251106,20251106-15-15772,15B - Aldershot GO,,0,hamlt011,401401,1,1,15B
08251125-15,20251106,20251106-15-15303,15B - SNGR/MCFN,,1,hamlt011,401402,1,1,15B
08251125-18,20251106,20251106-18-18841,18 - Hamilton GO,,1,hamlt010,401419,1,1,18
08251125-21,20251106,20251106-21-21713,21B - Lisgar GO,,1,hamlt010,401441,1,1,21B
08251125-21,20251106,20251106-21-21620,21 - Union Station,,0,hamlt010,401434,1,1,21
08251125-22,20251106,20251106-22-22511,22 - Milton GO,,0,hamlt010,401443,1,1,22
08251125-47,20251106,20251106-47-47414,47G - Erin Mills,,0,hamlt010,401517,1,1,47G
08251125-33,20251106,20251106-33-33721,33 - U of Guelph,,1,hamlt009,401488,1,1,33
08251125-40,20251106,20251106-40-40540,40 - Richmond Hill Ctr,,0,hamlt009,401505,1,1,40
08251125-16,20251106,20251106-16-16421,16 - Hamilton GO,,1,hamlt009,401404,1,1,16
08251125-47,20251106,20251106-47-47686,47D - Hwy. 407 Bus Term,,0,hamlt008,401519,1,1,47D
08251125-15,20251106,20251106-15-15453,15B - SNGR/MCFN,,1,hamlt008,401402,1,1,15B
08251125-15,20251106,20251106-15-15600,15 - Aldershot GO,,0,hamlt008,401399,1,1,15
08251125-15,20251106,20251106-15-15261,15 - Brantford Term,,1,hamlt008,401398,1,1,15
08251125-15,20251106,20251106-15-15462,15B - Aldershot GO,,0,hamlt007,401401,1,1,15B
08251125-15,20251106,20251106-15-15043,15B - SNGR/MCFN,,1,hamlt007,401402,1,1,15B
08251125-15,20251106,20251106-15-15292,15B - Aldershot GO,,0,hamlt005,401401,1,1,15B
08251125-47,20251106,20251106-47-47045,47G - McMaster U,,1,hamlt004,401516,1,1,47G
08251125-15,20251106,20251106-15-15160,15 - Aldershot GO,,0,hamlt004,401399,1,1,15
08251125-15,20251106,20251106-15-15115,15A - McMaster U,,1,hamlt003,401403,1,1,15A
08251125-18,20251106,20251106-18-18051,18C - Hamilton GO,,1,hamlt003,401418,1,1,18C
08251125-17,20251106,20251106-17-17230,17 - Hamilton GO,,1,hamlt002,401407,1,1,17
08251125-25,20251106,20251106-25-25111,25 - U of Waterloo,,1,hamlt002,401450,1,1,25
08251125-12,20251106,20251106-12-12050,12A - Burlington Carpool,,0,hamlt002,401393,1,1,12A
08251125-31,20251106,20251106-31-31101,31 - U of Guelph,,1,hamlt001,401471,1,1,31
08251125-18,20251106,20251106-18-18020,18G - Union Station,,0,hamlt001,401421,1,1,18G
08251125-65,20251106,20251106-65-65941,65E - East Gwillimbury GO,,0,eggoG018,401542,1,1,65E
08251125-65,20251106,20251106-65-65910,65E - Union Station,,1,eggoG018,401553,1,1,65E
08251125-68,20251106,20251106-68-68721,68 - Barrie Terminal,,0,eggoG018,401564,1,1,68
08251125-68,20251106,20251106-68-68840,68 - Aurora GO,,1,eggoG018,401566,1,1,68
08251125-61,20251106,20251106-61-61961,61 - Bloomington GO,,0,eggoG017,401539,1,1,61
08251125-61,20251106,20251106-61-61901,61 - Bloomington GO,,0,eggoG017,401539,1,1,61
08251125-61,20251106,20251106-61-61771,61 - Bloomington GO,,0,eggoG017,401539,1,1,61
08251125-65,20251106,20251106-65-65710,65 - Union Station,,1,eggoG017,401543,1,1,65
08251125-70,20251106,20251106-70-70861,70D - Uxbridge,,0,eggoG016,401573,1,1,70D
08251125-68,20251106,20251106-68-68711,68E - East Gwillimbury GO,,0,eggoG016,401560,1,1,68E
08251125-68,20251106,20251106-68-68830,68 - Aurora GO,,1,eggoG016,401566,1,1,68
08251125-68,20251106,20251106-68-68461,68B - Barrie Terminal,,0,eggoG016,401563,1,1,68B
08251125-65,20251106,20251106-65-65881,65E - East Gwillimbury GO,,0,eggoG015,401542,1,1,65E
08251125-61,20251106,20251106-61-61811,61 - Bloomington GO,,0,eggoG015,401539,1,1,61
08251125-41,20251106,20251106-41-41537,41F - Square One,,1,eggoG015,401514,1,1,41F
08251125-67,20251106,20251106-67-67701,67 - Woodbine/404,,0,eggoG014,401559,1,1,67
08251125-96,20251106,20251106-96-96620,96B - Finch Terminal,,1,eggoG014,402120,1,1,96B
08251125-92,20251106,20251106-92-92471,92 - DC Oshawa GO,,0,eggoG014,402114,1,1,92
08251125-66,20251106,20251106-66-66591,66 - East Gwillimbury GO,,0,eggoG013,401556,1,1,66
08251125-66,20251106,20251106-66-66680,66 - Hwy. 407 Bus Term,,1,eggoG013,401557,1,1,66
08251125-68,20251106,20251106-68-68680,68B - East Gwillimbury GO,,1,eggoG013,401565,1,1,68B
08251125-70,20251106,20251106-70-70741,70D - Uxbridge,,0,eggoG012,401573,1,1,70D
08251125-70,20251106,20251106-70-70680,70D - Mount Joy GO,,1,eggoG012,401571,1,1,70D
